Series Name,Country Name,Time,Value,
CO2 emissions from liquid fuel consumption (kt),China,2007,904450.882,
CO2 emissions from liquid fuel consumption (kt),China,2008,970911.59,
CO2 emissions from liquid fuel consumption (kt),China,2009,952294.231,
CO2 emissions from liquid fuel consumption (kt),China,2010,1093466.397,
CO2 emissions from liquid fuel consumption (kt),China,2011,1124778.91,
CO2 emissions from liquid fuel consumption (kt),China,2012,1177675.385,
CO2 emissions from liquid fuel consumption (kt),China,2013,1235632.32,
CO2 emissions from liquid fuel consumption (kt),China,2014,1264106.575,
CO2 emissions from liquid fuel consumption (kt),China,2015,1328664.11,
CO2 emissions from liquid fuel consumption (kt),China,2016,1336397.813,
CO2 emissions from liquid fuel consumption (kt),China,2017,NA,
CO2 emissions from liquid fuel consumption (kt),China,2018,NA,
CO2 emissions from liquid fuel consumption (kt),China,2019,NA,
CO2 emissions from liquid fuel consumption (kt),China,2020,NA,
CO2 emissions from liquid fuel consumption (kt),India,1960,19460.769,
CO2 emissions from liquid fuel consumption (kt),India,1961,21327.272,
CO2 emissions from liquid fuel consumption (kt),India,1962,24906.264,
CO2 emissions from liquid fuel consumption (kt),India,1963,27128.466,
CO2 emissions from liquid fuel consumption (kt),India,1964,28144.225,
CO2 emissions from liquid fuel consumption (kt),India,1965,30839.47,
CO2 emissions from liquid fuel consumption (kt),India,1966,35705.579,
CO2 emissions from liquid fuel consumption (kt),India,1967,32724.308,
CO2 emissions from liquid fuel consumption (kt),India,1968,42284.177,
CO2 emissions from liquid fuel consumption (kt),India,1969,45386.459,
CO2 emissions from liquid fuel consumption (kt),India,1970,49372.488,
CO2 emissions from liquid fuel consumption (kt),India,1971,55489.044,
CO2 emissions from liquid fuel consumption (kt),India,1972,58925.023,
CO2 emissions from liquid fuel consumption (kt),India,1973,61799.951,
CO2 emissions from liquid fuel consumption (kt),India,1974,60677.849,
CO2 emissions from liquid fuel consumption (kt),India,1975,61887.959,
CO2 emissions from liquid fuel consumption (kt),India,1976,63490.438,
CO2 emissions from liquid fuel consumption (kt),India,1977,68613.237,
CO2 emissions from liquid fuel consumption (kt),India,1978,75378.852,
CO2 emissions from liquid fuel consumption (kt),India,1979,82731.187,
CO2 emissions from liquid fuel consumption (kt),India,1980,83244.567,
CO2 emissions from liquid fuel consumption (kt),India,1981,89786.495,
CO2 emissions from liquid fuel consumption (kt),India,1982,94483.922,
CO2 emissions from liquid fuel consumption (kt),India,1983,99251.022,
CO2 emissions from liquid fuel consumption (kt),India,1984,106192.653,
CO2 emissions from liquid fuel consumption (kt),India,1985,116856.289,
CO2 emissions from liquid fuel consumption (kt),India,1986,121957.086,
CO2 emissions from liquid fuel consumption (kt),India,1987,127776.615,
CO2 emissions from liquid fuel consumption (kt),India,1988,133724.489,
CO2 emissions from liquid fuel consumption (kt),India,1989,150838.378,
CO2 emissions from liquid fuel consumption (kt),India,1990,158297.056,
CO2 emissions from liquid fuel consumption (kt),India,1991,166558.807,
CO2 emissions from liquid fuel consumption (kt),India,1992,188208.775,
CO2 emissions from liquid fuel consumption (kt),India,1993,187031.668,
CO2 emissions from liquid fuel consumption (kt),India,1994,199118.1,
CO2 emissions from liquid fuel consumption (kt),India,1995,216459.343,
CO2 emissions from liquid fuel consumption (kt),India,1996,243360.455,
CO2 emissions from liquid fuel consumption (kt),India,1997,244401.883,
CO2 emissions from liquid fuel consumption (kt),India,1998,263107.25,
CO2 emissions from liquid fuel consumption (kt),India,1999,285483.284,
CO2 emissions from liquid fuel consumption (kt),India,2000,303752.278,
CO2 emissions from liquid fuel consumption (kt),India,2001,298068.428,
CO2 emissions from liquid fuel consumption (kt),India,2002,284834.225,
CO2 emissions from liquid fuel consumption (kt),India,2003,293851.378,
CO2 emissions from liquid fuel consumption (kt),India,2004,296858.318,
CO2 emissions from liquid fuel consumption (kt),India,2005,300011.938,
CO2 emissions from liquid fuel consumption (kt),India,2006,316902.14,
CO2 emissions from liquid fuel consumption (kt),India,2007,335739.519,
CO2 emissions from liquid fuel consumption (kt),India,2008,403403.003,
CO2 emissions from liquid fuel consumption (kt),India,2009,454836.345,
CO2 emissions from liquid fuel consumption (kt),India,2010,414257.323,
CO2 emissions from liquid fuel consumption (kt),India,2011,412508.164,
CO2 emissions from liquid fuel consumption (kt),India,2012,435357.241,
CO2 emissions from liquid fuel consumption (kt),India,2013,461172.921,
CO2 emissions from liquid fuel consumption (kt),India,2014,510915.776,
CO2 emissions from liquid fuel consumption (kt),India,2015,599316.145,
CO2 emissions from liquid fuel consumption (kt),India,2016,648956.324,
CO2 emissions from liquid fuel consumption (kt),India,2017,NA,
CO2 emissions from liquid fuel consumption (kt),India,2018,NA,
CO2 emissions from liquid fuel consumption (kt),India,2019,NA,
CO2 emissions from liquid fuel consumption (kt),India,2020,NA,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,1960,128997.726,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,1961,138377.912,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,1962,148370.487,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,1963,156859.592,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,1964,172789.04,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,1965,189858.925,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,1966,204875.29,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,1967,212194.622,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,1968,220933.083,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,1969,238182.651,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,1970,265281.781,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,1971,269634.51,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,1972,289450.978,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,1973,292003.21,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,1974,271512.014,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,1975,241446.281,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,1976,235843.105,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,1977,240287.509,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,1978,247606.841,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,1979,253283.357,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,1980,214453.494,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,1981,195190.743,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,1982,196210.169,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,1983,187222.352,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,1984,238769.371,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,1985,205645.36,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,1986,201219.291,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,1987,193599.265,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,1988,206312.754,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,1989,222440.22,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,1990,204358.243,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,1991,207486.194,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,1992,209741.399,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,1993,205887.382,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,1994,210639.814,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,1995,202667.756,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,1996,201424.643,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,1997,193166.559,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,1998,193470.92,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,1999,196664.877,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,2000,193925.628,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,2001,190390.64,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,2002,187512.045,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,2003,189055.852,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,2004,187695.395,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,2005,193800.95,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,2006,190379.639,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,2007,184519.773,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,2008,183078.642,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,2009,173878.139,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,2010,175319.27,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,2011,165037.002,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,2012,164545.624,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,2013,157827.68,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,2014,161381.003,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,2015,166162.771,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,2016,167816.588,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,2017,NA,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,2018,NA,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,2019,NA,
CO2 emissions from liquid fuel consumption (kt),United Kingdom,2020,NA,
CO2 emissions from liquid fuel consumption (kt),World,1960,3113.283,
CO2 emissions from liquid fuel consumption (kt),World,1961,3314.968,
CO2 emissions from liquid fuel consumption (kt),World,1962,3593.66,
CO2 emissions from liquid fuel consumption (kt),World,1963,3857.684,
CO2 emissions from liquid fuel consumption (kt),World,1964,4169.379,
CO2 emissions from liquid fuel consumption (kt),World,1965,4470.073,
CO2 emissions from liquid fuel consumption (kt),World,1966,4851.441,
CO2 emissions from liquid fuel consumption (kt),World,1967,5218.141,
CO2 emissions from liquid fuel consumption (kt),World,1968,5687.517,
CO2 emissions from liquid fuel consumption (kt),World,1969,6134.891,
CO2 emissions from liquid fuel consumption (kt),World,1970,6743.613,
CO2 emissions from liquid fuel consumption (kt),World,1971,7139.649,
CO2 emissions from liquid fuel consumption (kt),World,1972,7543.019,
CO2 emissions from liquid fuel consumption (kt),World,1973,8217.747,
CO2 emissions from liquid fuel consumption (kt),World,1974,8232.415,
CO2 emissions from liquid fuel consumption (kt),World,1975,7818.044,
CO2 emissions from liquid fuel consumption (kt),World,1976,8485.438,
CO2 emissions from liquid fuel consumption (kt),World,1977,8793.466,
CO2 emissions from liquid fuel consumption (kt),World,1978,8771.464,
CO2 emissions from liquid fuel consumption (kt),World,1979,9328.848,
CO2 emissions from liquid fuel consumption (kt),World,1980,8881.474,
CO2 emissions from liquid fuel consumption (kt),World,1981,8393.763,
CO2 emissions from liquid fuel consumption (kt),World,1982,8052.732,
CO2 emissions from liquid fuel consumption (kt),World,1983,7979.392,
CO2 emissions from liquid fuel consumption (kt),World,1984,8063.733,
CO2 emissions from liquid fuel consumption (kt),World,1985,8016.062,
CO2 emissions from liquid fuel consumption (kt),World,1986,8408.431,
CO2 emissions from liquid fuel consumption (kt),World,1987,8456.102,
CO2 emissions from liquid fuel consumption (kt),World,1988,8844.804,
CO2 emissions from liquid fuel consumption (kt),World,1989,9017.153,
CO2 emissions from liquid fuel consumption (kt),World,1990,9138.164,
CO2 emissions from liquid fuel consumption (kt),World,1991,9537.867,
CO2 emissions from liquid fuel consumption (kt),World,1992,9156.499,
CO2 emissions from liquid fuel consumption (kt),World,1993,9226.172,
CO2 emissions from liquid fuel consumption (kt),World,1994,9284.844,
CO2 emissions from liquid fuel consumption (kt),World,1995,9405.855,
CO2 emissions from liquid fuel consumption (kt),World,1996,9596.539,
CO2 emissions from liquid fuel consumption (kt),World,1997,9845.895,
CO2 emissions from liquid fuel consumption (kt),World,1998,10021.911,
CO2 emissions from liquid fuel consumption (kt),World,1999,10186.926,
CO2 emissions from liquid fuel consumption (kt),World,2000,10373.943,
CO2 emissions from liquid fuel consumption (kt),World,2001,10395.945,
CO2 emissions from liquid fuel consumption (kt),World,2002,10421.614,
CO2 emissions from liquid fuel consumption (kt),World,2003,10813.983,
CO2 emissions from liquid fuel consumption (kt),World,2004,11122.011,
CO2 emissions from liquid fuel consumption (kt),World,2005,11228.354,
CO2 emissions from liquid fuel consumption (kt),World,2006,11294.36,
CO2 emissions from liquid fuel consumption (kt),World,2007,11298.027,
CO2 emissions from liquid fuel consumption (kt),World,2008,11323.696,
CO2 emissions from liquid fuel consumption (kt),World,2009,11166.015,
CO2 emissions from liquid fuel consumption (kt),World,2010,11345.698,
CO2 emissions from liquid fuel consumption (kt),World,2011,11477.71,
CO2 emissions from liquid fuel consumption (kt),World,2012,11745.401,
CO2 emissions from liquid fuel consumption (kt),World,2013,11848.077,
CO2 emissions from liquid fuel consumption (kt),World,2014,11976.422,
CO2 emissions from liquid fuel consumption (kt),World,2015,12247.78,
CO2 emissions from liquid fuel consumption (kt),World,2016,12420.129,
CO2 emissions from liquid fuel consumption (kt),World,2017,NA,
CO2 emissions from liquid fuel consumption (kt),World,2018,NA,
CO2 emissions from liquid fuel consumption (kt),World,2019,NA,
CO2 emissions from liquid fuel consumption (kt),World,2020,NA,
CO2 emissions from liquid fuel consumption (% of total),China,1960,2.94731008050501,
CO2 emissions from liquid fuel consumption (% of total),China,1961,4.04915310528064,
CO2 emissions from liquid fuel consumption (% of total),China,1962,4.94641384995878,
CO2 emissions from liquid fuel consumption (% of total),China,1963,5.33303103587263,
CO2 emissions from liquid fuel consumption (% of total),China,1964,6.35165757448594,
CO2 emissions from liquid fuel consumption (% of total),China,1965,7.35907056294733,
CO2 emissions from liquid fuel consumption (% of total),China,1966,8.52798002328746,
CO2 emissions from liquid fuel consumption (% of total),China,1967,9.8176801191766,
CO2 emissions from liquid fuel consumption (% of total),China,1968,10.3833341153287,
CO2 emissions from liquid fuel consumption (% of total),China,1969,11.5904557409125,
CO2 emissions from liquid fuel consumption (% of total),China,1970,12.2758076626969,
CO2 emissions from liquid fuel consumption (% of total),China,1971,13.7103655985945,
CO2 emissions from liquid fuel consumption (% of total),China,1972,14.8608700101951,
CO2 emissions from liquid fuel consumption (% of total),China,1973,16.4112310884282,
CO2 emissions from liquid fuel consumption (% of total),China,1974,18.4939539924434,
CO2 emissions from liquid fuel consumption (% of total),China,1975,17.8384174642297,
CO2 emissions from liquid fuel consumption (% of total),China,1976,19.9950951089039,
CO2 emissions from liquid fuel consumption (% of total),China,1977,19.6666899881061,
CO2 emissions from liquid fuel consumption (% of total),China,1978,19.3016951022855,
CO2 emissions from liquid fuel consumption (% of total),China,1979,18.6408995908275,
CO2 emissions from liquid fuel consumption (% of total),China,1980,18.6360148660233,
CO2 emissions from liquid fuel consumption (% of total),China,1981,17.6771223864911,
CO2 emissions from liquid fuel consumption (% of total),China,1982,16.3277571639737,
CO2 emissions from liquid fuel consumption (% of total),China,1983,15.8357951883292,
CO2 emissions from liquid fuel consumption (% of total),China,1984,14.9689855131029,
CO2 emissions from liquid fuel consumption (% of total),China,1985,14.4835572196821,
CO2 emissions from liquid fuel consumption (% of total),China,1986,14.6602435604993,
CO2 emissions from liquid fuel consumption (% of total),China,1987,14.5623994968411,
CO2 emissions from liquid fuel consumption (% of total),China,1988,14.4929577246819,
CO2 emissions from liquid fuel consumption (% of total),China,1989,14.7280436652634,
CO2 emissions from liquid fuel consumption (% of total),China,1990,13.5314249688527,
CO2 emissions from liquid fuel consumption (% of total),China,1991,13.8931941664284,
CO2 emissions from liquid fuel consumption (% of total),China,1992,14.3720380440717,
CO2 emissions from liquid fuel consumption (% of total),China,1993,14.8991053810888,
CO2 emissions from liquid fuel consumption (% of total),China,1994,13.86611350256,
CO2 emissions from liquid fuel consumption (% of total),China,1995,14.113645148821,
CO2 emissions from liquid fuel consumption (% of total),China,1996,14.7567802810906,
CO2 emissions from liquid fuel consumption (% of total),China,1997,16.0950130212737,
CO2 emissions from liquid fuel consumption (% of total),China,1998,16.8369997694574,
CO2 emissions from liquid fuel consumption (% of total),China,1999,17.9997170776776,
CO2 emissions from liquid fuel consumption (% of total),China,2000,19.0655620659465,
CO2 emissions from liquid fuel consumption (% of total),China,2001,18.9197828125854,
CO2 emissions from liquid fuel consumption (% of total),China,2002,16.9759747347087,
CO2 emissions from liquid fuel consumption (% of total),China,2003,16.0270331606879,
CO2 emissions from liquid fuel consumption (% of total),China,2004,16.0461155031639,
CO2 emissions from liquid fuel consumption (% of total),China,2005,14.4289432036888,
CO2 emissions from liquid fuel consumption (% of total),China,2006,13.7728482258892,
CO2 emissions from liquid fuel consumption (% of total),China,2007,13.5039943234671,
CO2 emissions from liquid fuel consumption (% of total),China,2008,12.8545287975527,
CO2 emissions from liquid fuel consumption (% of total),China,2009,12.6001684596231,
CO2 emissions from liquid fuel consumption (% of total),China,2010,12.4596782280817,
